DrugID;TradeNmR;InnR;PackNx;DosageR;PackQn;Pack;DrugFmNmRS;Segment;Year;Month;Series;TotDrugQn;MnfPrice;PrcPrice;RtlPrice;Funds;VendorID;Remark;SrcOrg;EAN;MaxMnfPrice;ExpiTermR;ClNm;MnfNm;PckNm;RegNr;RegDate
53776;Меронем;Меропенем;559904;1 г;10;флакон  (10), пачка картонная;лиофилизат для приготовления раствора для внутривенного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;5,00E+12;14102.500000;;АстраЗенека ЮК Лтд;Сумитомо Фармасьютикал Ко.Лтд;Сумитомо Фармасьютикал Ко.Лтд;П N013294/01;
53777;Меронем;Меропенем;559905;500 мг;10;флакон  (10), пачка картонная;лиофилизат для приготовления раствора для внутривенного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;5,00E+12;7032.700000;;АстраЗенека ЮК Лтд;Сумитомо Фармасьютикал Ко.Лтд;Сумитомо Фармасьютикал Ко.Лтд;П N013294/01;
53784;Месна-ЛЭНС;Месна;843811;100 мг/мл;1;4 мл, флакон ;раствор для внутривенного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;68.040000;;Лэнс-Фарм ООО;Лэнс-Фарм ООО [пос.Вольгинский];Лэнс-Фарм ООО [пос.Вольгинский];Р N001945/01;
53804;Метронидазол;Метронидазол;100001810;250 мг;10;10 шт., упаковка контурная безъячейковая;таблетка;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;8.830000;;Обновление ПФК ЗАО;Обновление ПФК ЗАО;Обновление ПФК ЗАО;ЛС-002069;
53843;Натрия гидрокарбонат-Эском;Натрия гидрокарбонат;100001849;5%;1;100 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;19.120000;;Эском НПК ОАО;Эском НПК ОАО;Эском НПК ОАО;ЛСР-002106/08;
53844;Натрия гидрокарбонат-Эском;Натрия гидрокарбонат;100001850;5%;1;200 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;23.870000;;Эском НПК ОАО;Эском НПК ОАО;Эском НПК ОАО;ЛСР-002106/08;
53846;Рингер лактат;Натрия лактата раствор сложный [Калия хлорид+Кальция хлорид+Натрия хлорид+Натрия лактат];100001852;~;1;200 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;27.320000;;Эском НПК ОАО;Эском НПК ОАО;Эском НПК ОАО;ЛСР-005650/09;
53849;Натрия хлорид;Натрия хлорид;100001855;0.9%;1;100 мл, контейнер полимерный;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;22.060000;;Медсинтез Завод ООО;Медсинтез Завод ООО;Медсинтез Завод ООО;Р N003232/01;
53852;Натрия хлорид;Натрия хлорид;100001858;0.9%;1;100 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;16.910000;;Эском НПК ОАО;Эском НПК ОАО;Эском НПК ОАО;Р N001119/01;
53857;Натрия хлорид;Натрия хлорид;100001863;0.9%;1;200 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;25.540000;;Красфарма ОАО;Красфарма ОАО;Красфарма ОАО;Р N003523/01;
53858;Натрия хлорид;Натрия хлорид;100001864;0.9%;1;200 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;18.000000;;Мосфарм ОАО;Мосфарм ОАО;Мосфарм ОАО;ЛСР-005263/07;
53863;Натрия хлорид;Натрия хлорид;100001869;0.9%;1;200 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;15.610000;;Курская биофабрика - фирма БИОК ФГУП;Курская биофабрика - фирма БИОК ФГУП;Курская биофабрика - фирма БИОК ФГУП;ЛСР-005359/07;
53866;Натрия хлорид;Натрия хлорид;100001872;0.9%;1;250 мл, бутылка;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;23.870000;;Эском НПК ОАО;Эском НПК ОАО;Эском НПК ОАО;Р N001119/01;
53868;Натрия хлорид;Натрия хлорид;100001874;0.9%;1;250 мл, контейнер полимерный;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;24.720000;;Медсинтез Завод ООО;Медсинтез Завод ООО;Медсинтез Завод ООО;Р N003232/01;
53872;Натрия хлорид;Натрия хлорид;100001878;0.9%;1;250 мл, контейнер полиолефиновый;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;21.840000;;Медполимер фирма ОАО;Медполимер фирма ОАО;Медполимер фирма ОАО;Р N003758/01;
53873;Натрия хлорид;Натрия хлорид;100001879;0.9%;1;400 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;29.160000;;Красфарма ОАО;Красфарма ОАО;Красфарма ОАО;Р N003523/01;
53874;Натрия хлорид;Натрия хлорид;100001880;0.9%;1;400 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;21.870000;;Мосфарм ОАО;Мосфарм ОАО;Мосфарм ОАО;ЛСР-005263/07;
53875;Натрия хлорид;Натрия хлорид;100001881;0.9%;1;400 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;27.820000;;Эском НПК ОАО;Эском НПК ОАО;Эском НПК ОАО;Р N001119/01;
53877;Натрия хлорид;Натрия хлорид;100001883;9 мг/мл;24;400 мл, бутылка для крови и инфузионных растворов (24);раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,81E+12;560.000000;;Несвижский завод медицинских препаратов РУП;Несвижский завод медицинских препаратов РУП;Несвижский завод медицинских препаратов РУП;П N014795/01;
53878;Натрия хлорид;Натрия хлорид;100001884;0.9%;1;400 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;18.150000;;Курская биофабрика - фирма БИОК ФГУП;Курская биофабрика - фирма БИОК ФГУП;Курская биофабрика - фирма БИОК ФГУП;ЛСР-005359/07;
53884;Натрия хлорид;Натрия хлорид;100001890;0.9%;1;500 мл, контейнер полимерный;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;20.380000;;Асфарма ООО;Асфарма ООО;Асфарма ООО;ЛСР-002671/08;
53887;Натрия хлорид;Натрия хлорид;100001893;0.9%;1;500 мл, флакон полиэтиленовый;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;22.990000;;Гематек ООО;Гематек ООО;Гематек ООО;Р N003832/01;
53892;Натрия хлорид Браун;Натрия хлорид;100001898;9 мг/мл;1;100 мл, бутылка полиэтиленовая;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,03E+12;20.080000;;Б.Браун Мельзунген АГ;Б.Браун Мельзунген АГ;Б.Браун Мельзунген АГ;ЛС-001564;
53894;Натрия хлорид Браун;Натрия хлорид;606012;9 мг/мл;1;250 мл, бутылка полиэтиленовая;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,03E+12;19.230000;;Б.Браун Мельзунген АГ;Б.Браун Медикал СА;Б.Браун Медикал СА;ЛС-001564;
53903;Нитроглицерин;Нитроглицерин;874401;1 мг/мл;10;10 мл, ампула  (10);концентрат для приготовления раствора для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;300.270000;;Микроген НПО ФГУП;Микроген НПО ФГУП [Аллерген, г.Ставрополь];Микроген НПО ФГУП [Аллерген, г.Ставрополь];ЛС-002352;
53907;Нитроглицерин;Нитроглицерин;100001913;0.5 мг;40;40 шт., контейнер полимерный;таблетка подъязычная;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;29.160000;;Озон ООО;Озон ООО;Озон ООО;Р N002152/01;
